id_viaje,CURP,RFC,num_economico,tiempo,distancia,lugar_origen,lugar_destino,fecha_viaje
553,LPWZ961209MABKVW45,JSUB770429UZ4,5919,14:47:26,6.11,Cuautitlan Autumn Leaf 95 63454,Facultad de Ciencias,2013-03-28
554,SUJR911129MFKEIN57,QKHX891209PN5,3524,13:16:15,42.42,Cuautitlan Texas 2241 92821,Facultad de Quimica,2016-07-13
555,FTAI900929HFTJYL59,SHPJ671228MZ7,5808,13:35:00,15.94,Cuautitlan Chinook 27 45169,Facultad de Odontologia,2008-12-22
556,LMAN931019MBOAPJ24,SXKH941019UO4,2338,14:00:49,17.15,Cuautitlan Warbler 7087 31966,Facultad de Ciencias,2015-03-04
557,RBPH841217MIWTQX65,AOWG860903UT5,7544,14:31:39,17.61,Cuautitlan Northfield 54446 46264,Facultad de Psicologia,2009-02-26
558,ISUN921207HCRPKU59,RYAN931119VU2,2578,13:39:21,25.31,Cuautitlan Cambridge 23 85007,Facultad de Quimica,2017-07-11
559,IUJT831029MNUCYI26,CDOK991029GC5,5575,14:11:00,38.97,Cuautitlan Glendale 976 73438,Facultad de Ciencias,2009-07-12
560,SGYW811006MZTHRJ96,PRAM941229AY4,2910,14:05:03,37.57,Cuautitlan Mosinee 7196 23406,Facultad de Medicina Veterinaria y Zootecnia,2012-05-08
561,SDKC891029HEYMBN39,VIRE721209VD4,3346,14:25:35,0.84,Cuautitlan Oxford 2162 37904,Facultad de Ciencias,2012-09-12
562,YLGI990429MXPCHL66,LQBU961205KV4,2220,13:23:15,16.4,Cuautitlan Golf Course 1 50321,Facultad de Psicologia,2008-12-07
563,MHPV861219HFPYQS86,QMXG991219VP1,3401,14:30:39,26.28,Cuautitlan Algoma 0 90070,Facultad de Quimica,2016-07-07
564,GWFS690919MTMEGU97,CTIQ741028PQ7,8411,13:00:31,3,Cuautitlan Northwestern 9 85825,Facultad de Quimica,2011-12-05
565,BSNV841228MEOMZP97,AVOL691125EM2,1932,14:24:29,10,Cuautitlan Iowa 70651 10373,Facultad de Psicologia,2009-09-08
566,LWGU811209HPQAZM66,NCKG791219VS9,3104,14:45:50,13.53,Cuautitlan Lawn 296 80383,Facultad de Ciencias,2017-08-06
567,HYSE971228MPCHJQ50,HANB911219TH2,4272,14:56:37,14.74,Cuautitlan Buena Vista 906 14870,Facultad de Ciencias,2008-08-20
568,LMND951218HEARZS15,NHJM931109XN6,8865,14:24:39,12.99,Cuautitlan Nelson 11060 60201,Facultad de Ciencias,2018-11-25
569,VXNI841129HIMDXN74,RNQK601127DL0,6413,14:08:51,12.14,Cuautitlan Bartelt 1 22896,Facultad de Musica,2009-09-25
570,JSRO821208HVWMTC12,GDCU931229SZ5,3621,13:46:01,32.41,Cuautitlan Spenser 9 95911,Facultad de Quimica,2014-01-30
571,YKJH851108HGNOTZ28,XUDA961009TC2,9953,14:50:23,40.1,Cuautitlan Milwaukee 5688 26382,Facultad de Ciencias,2009-07-14
572,KQAN721129MOSXZR28,AWVN851216HX5,1178,14:52:28,3.76,Cuautitlan Oneill 93 73725,Facultad de Ciencias,2018-03-10
573,JYWR781229HWJYCN33,EMFD961127FX8,1458,14:33:49,13.62,Cuautitlan Hagan 9 43100,Facultad de Ciencias,2009-02-20
574,UVPF821228MNWQXL54,RCTS961229DX4,8223,13:13:40,2.74,Cuautitlan Waxwing 238 51011,Facultad de Quimica,2013-04-05
575,YUPA851129HUZXKI21,LEZH901208QV0,4277,14:18:10,29.63,Cuautitlan David 7 98304,Facultad de Ciencias,2013-06-29
576,PLIH801029MOGXQN46,ECPV701229GK5,8726,14:02:18,18.86,Cuautitlan Crescent Oaks 98 78324,Facultad de Odontologia,2014-02-02
577,YSQE711128HWJRTI25,IHXB931229OE4,7719,14:17:18,37.63,Cuautitlan Crownhardt 5674 45474,Facultad de Odontologia,2016-07-24
578,ZIWY761228MNBSPZ78,HVDX861229HY9,1981,14:44:12,27.84,Cuautitlan Messerschmidt 44 71418,Facultad de Ciencias,2008-03-04
579,EZKX971126MRCHPX65,HCDF901007OV4,8819,13:35:23,1.96,Cuautitlan Ridge Oak 98 24835,Facultad de Quimica,2016-08-04
580,VQRS921028HZWOHC24,WTID651029ML4,1046,14:35:37,43.57,Cuautitlan Esker 60974 49347,Facultad de Quimica,2010-05-23
581,SHAW971007MNMJFD54,XQFD931209ZR9,3923,14:08:23,13.95,Cuautitlan Morning 849 82485,Facultad de Quimica,2012-01-29
582,XAFU721119HAOYNI38,LZRU671029RB0,8056,13:29:08,24.37,Cuautitlan Becker 179 58253,Facultad de Ciencias,2017-06-28
583,MHKE700909HRTYPZ73,OJMS921229MG9,8364,14:31:59,15.96,Cuautitlan Parkside 1 63890,Facultad de Ciencias,2018-07-05
584,OXLU811129MITXEV49,ZOBF911208HZ1,3383,14:33:09,17.23,Cuautitlan Di Loreto 8297 53275,Facultad de Quimica,2013-10-20
585,TKCL981227MRCZYE74,HNQO911228JZ6,4264,14:57:55,24.09,Cuautitlan Randy 7 33412,Facultad de Filosofia y Letras,2010-10-28
586,CFDE841219HFVTHI31,HSME701229AE9,2036,14:30:55,36.38,Cuautitlan Straubel 30549 91521,Facultad de Psicologia,2015-12-17
587,USJI971107MOAXIQ26,KJSW981127YH7,2458,13:26:51,18.49,Cuautitlan Mcbride 4376 59276,Facultad de Ciencias,2011-03-03
588,JQPU991219MABUSF04,NOLR681228EZ3,2863,13:29:45,21.29,Cuautitlan Shoshone 684 16455,Facultad de Musica,2008-05-12
589,CPVU911227MDBVOG32,LDMF601219KS8,4083,14:31:40,21.2,Cuautitlan Thierer 58039 24262,Facultad de Quimica,2008-11-24
590,INPG711218MZKXPI32,YZNA840818LH1,1979,14:52:03,15.74,Cuautitlan Novick 798 76866,Facultad de Ciencias,2014-04-26
591,VMEB731209HVOKYL68,MEYP880908AT9,9719,14:55:16,22.98,Cuautitlan Darwin 9 87737,Facultad de Ciencias,2015-11-12
592,XWSI801119HZIFDR86,IDTR921004OP2,2478,14:50:21,35.05,Cuautitlan Parkside 31683 73647,Facultad de Ciencias,2016-01-07
593,JYXT691119HEPHVT50,WSXZ850828LP7,4482,13:11:40,20.17,Cuautitlan Havey 7 74351,Facultad de Quimica,2009-05-21
594,TEBQ901229MCSDKG65,EGOC871029KO4,9125,13:06:01,33.32,Cuautitlan Continental 7624 77480,Facultad de Ciencias,2009-02-10
595,NAQK930809HQTGON58,YNCA920929YA7,7739,13:09:47,16.8,Texcoco Sycamore 13340 37004,Facultad de Quimica,2018-08-09
596,UOMC751129MXEOKC52,DCGY931127CA7,3680,13:19:00,3.49,Texcoco Pierstorff 2815 98103,Facultad de Psicologia,2017-02-06
597,BRTC801229HZYPWA03,APFH831018WI6,6335,14:45:25,5.12,Texcoco Porter 34 53252,Facultad de Quimica,2017-08-02
598,MKYR831116MIRAVE76,LRYG860718LS2,3660,13:29:46,44.72,Texcoco Manitowish 8860 67617,Facultad de Quimica,2015-04-23
599,ITDF931119MXSCAG77,NOXT741109HP2,6296,14:27:37,4.09,Texcoco Village 5648 59821,Facultad de Ciencias,2013-05-14
600,IPHK601126MIXBSM61,ZCMV751118FB4,8562,14:32:43,11.17,Texcoco Oak Valley 81 17443,Facultad de Quimica,2013-09-18
601,TRPJ601209MSGIQZ46,KPEH961205WM7,1688,14:35:47,4.54,Texcoco Hayes 43770 73274,Facultad de Quimica,2012-02-26
602,BESQ880829MSAPLW21,WJQT971229HY5,7363,14:57:46,19.68,Texcoco Del Sol 5 37240,Facultad de Psicologia,2008-03-04
603,CXAU981028MBMVKU15,LNXT901129KJ5,9565,14:10:10,37.4,Texcoco Hayes 64 19707,Facultad de Ciencias,2017-09-16
604,TCKE941224MYDCOV49,ATLY951209YU1,9391,13:19:55,16.44,Texcoco Badeau 2 31622,Facultad de Ciencias,2018-09-17
605,FARS980927MJMEFW90,UBCH931209BP9,6831,13:43:58,24.57,Texcoco Elmside 83248 87106,Facultad de Ciencias,2008-01-18
606,TSEM921129HMSXNU37,LKPF921218CG7,5051,13:04:36,43.31,Texcoco Glacier Hill 2882 51719,Facultad de Odontologia,2018-05-11
607,DSTK951129MVOMAI32,ZFTM801208ZB7,9254,14:45:42,8.89,Texcoco Barnett 3127 35555,Facultad de Ciencias,2012-12-12
608,VSMQ931229MXAFLV52,ECPG941227IO1,1218,14:08:03,6.54,Texcoco Melby 488 74851,Facultad de Musica,2014-04-16
609,JTQU961126MNGXFP07,AZGW921126VA4,9880,13:27:53,2.94,Texcoco Roth 2 78350,Facultad de Quimica,2014-07-08
610,ZUVL911227HMIUGX60,PHKX941219JY5,5738,13:06:51,36.21,Texcoco Artisan 67 71988,Facultad de Musica,2009-11-10
611,ORLN981229HEAGNJ24,FXQG901229HQ2,4674,14:10:13,40.72,Texcoco Del Mar 9 80081,Facultad de Ciencias,2013-06-17
612,MCVR871229MKFMHL61,CPTZ901228YO5,8105,14:13:20,37.68,Texcoco Lakewood Gardens 96 89684,Facultad de Quimica,2018-03-24
613,MEVS831225HFTSYH86,NDQO961128IP5,4340,14:33:11,44.3,Texcoco Quincy 9 10817,Facultad de Psicologia,2014-02-21
614,DZMG651128MIPLOW46,WGEX991219QD9,7685,14:30:36,11.35,Texcoco Charing Cross 8338 97148,Facultad de Odontologia,2010-08-11
615,PZHG981217MOXITF55,UICN991229AW6,6102,13:06:36,32.16,Texcoco Glacier Hill 5 24279,Facultad de Quimica,2016-11-19
616,CHFM961127MMSAXK18,GZHY661207JM2,1812,14:33:59,34.21,Texcoco Eliot 414 37929,Facultad de Ciencias,2015-11-22
617,RIKN921219MVWKBQ89,DBTF911209YQ4,8557,13:18:14,43.89,Texcoco Ramsey 40 14878,Facultad de Ciencias,2009-12-25
618,JUHS941229HLCDZS19,CBJN831229HT5,8078,14:28:47,42.76,Texcoco Colorado 758 83101,Facultad de Ciencias,2012-12-03
619,FAGW671227MNLFXE64,XTOK671229WP9,9709,14:34:42,15.87,Texcoco Homewood 6 79497,Facultad de Quimica,2009-04-10
620,DGJU901129HXWUPS67,VMQR841108GF6,5046,13:58:11,20.69,Texcoco Linden 305 16232,Facultad de Ciencias,2011-02-13
621,IRUN961226HKDLWP90,FQGH971229JB5,9312,13:14:54,0.65,Texcoco Burning Wood 659 98796,Facultad de Quimica,2010-11-15
622,YXUK981229MOIQVZ16,HVRT821119JW3,4215,14:15:20,27.2,Texcoco Rutledge 71 32191,Facultad de Ciencias,2015-02-15
623,EHZK951217MJCHIY32,QJAG931014PL3,1840,13:58:39,5.87,Texcoco Lien 81354 93597,Facultad de Quimica,2016-01-23
624,ZJAM821109HACQNK17,EJUP841229AV8,6024,14:10:26,13.6,Texcoco Holmberg 8 61199,Facultad de Ciencias,2011-07-23
625,IBUS881217MSDOAF21,HLUZ901228QG2,2225,13:55:14,17.71,Texcoco Pierstorff 2 66178,Facultad de Ciencias,2013-06-27
626,PNJX940916HADJQY51,ORAD980809WP1,9627,13:31:48,6.04,Texcoco Iowa 45971 45735,Facultad de Ciencias,2015-01-20
627,YDGS981229HPEGLX29,VCPF901028GB6,3909,14:10:54,5.91,Texcoco Drewry 131 65490,Facultad de Quimica,2017-11-12
628,OZWI921029HWGBFP01,INHP871207BV8,6924,13:05:17,29.61,Texcoco Reinke 14 89836,Facultad de Quimica,2013-08-30
629,METD731108MKTNMB41,JEUQ691027WT4,3994,14:16:44,3.5,Texcoco Prentice 3866 66729,Facultad de Musica,2017-07-25
630,XOTR631208HWCXGA24,BJFV981227LF6,4843,14:39:57,29.68,Texcoco Lyons 83424 70708,Facultad de Ciencias,2013-07-17
631,ADGJ841106MTRHOW65,YCOT920828ZW9,6177,13:31:26,22.98,Texcoco Calypso 35 55535,Facultad de Psicologia,2010-11-30
632,URKM861207MXRAYL91,KMJG861009CG0,9409,13:14:43,25.61,Texcoco Manufacturers 475 22454,Facultad de Psicologia,2014-09-23
633,FXZE651016HLNJRW03,WPTA901109EG5,8419,13:52:38,32.86,Texcoco Welch 3231 93622,Facultad de Quimica,2010-06-05
634,UEXS981229MZPRXH88,JZGV961228IS6,6874,14:16:01,10.89,Texcoco Londonderry 915 61406,Facultad de Quimica,2017-02-05
635,RMAO971109MVGRDC11,QHSM681129XW8,8780,13:12:57,21.87,Texcoco Center 350 40268,Facultad de Quimica,2010-05-05
636,FZWX600817HVYZBW79,RTUI871109SN3,8992,14:45:06,32.55,Texcoco Pine View 441 71586,Facultad de Quimica,2013-08-09
637,VYAQ821226HRDFMZ50,EDNZ931219HP3,2539,13:23:43,19.62,Texcoco Lyons 281 41934,Facultad de Quimica,2015-12-01
638,MGBR851127HQEAMG95,XSUC870829EW7,1055,14:13:45,3.13,Texcoco Starling 34604 80082,Facultad de Ciencias,2014-06-25
639,JTQE871028HVOPCZ78,WYAF991029UY7,1583,13:34:07,6.36,Texcoco Caliangt 7604 79609,Facultad de Quimica,2014-12-01
640,ZDKJ881118MVEDPO91,VDKJ880829RO4,3826,13:47:46,34.76,Texcoco Nelson 814 39407,Facultad de Quimica,2018-04-16
641,ZCRI821119HPKGIU66,YLDU941219VE7,5188,13:01:44,14.47,Texcoco Cottonwood 397 52985,Facultad de Ciencias,2008-09-16
642,RJHO811227HBRWPO40,AUBO661109SP9,5396,14:57:42,30.69,Texcoco Schiller 15551 40237,Facultad de Quimica,2011-08-15
643,MUQW771219HQVCGU58,SFET940913MI6,6091,14:45:54,12.42,Texcoco Ridgeview 62 26253,Facultad de Ciencias,2014-07-31
644,SKZM821129MULWXC44,TZQX861229BY2,2340,13:25:05,14.9,Texcoco Marcy 5 16486,Facultad de Ciencias,2017-08-04
645,TUPS651119HBDORF92,JYIO691219CM9,1322,13:35:50,13.96,Texcoco Ridge Oak 89 22609,Facultad de Ciencias,2017-10-06
646,JTWL811009HHVOUL23,ADFO831219WS2,7185,14:33:04,1.06,Texcoco Lakeland 48 98788,Facultad de Ciencias,2008-11-26
647,JYRG661218HRWBTD06,TFGS951107QL7,9937,14:53:54,3.44,Texcoco Dexter 77 21788,Facultad de Ciencias,2011-07-26
648,TQME911127MFEUOZ18,ZMQY911119WK7,6200,14:14:25,27.61,Texcoco Golf Course 43827 49243,Facultad de Psicologia,2016-06-20
649,VRTB721029MJNWDE11,CJSA951129XU8,5453,13:19:02,40.3,Texcoco 4th 95 66094,Facultad de Ciencias,2011-03-28
650,PKGO971228HUQXEF57,DZFP991126YW4,4819,13:30:25,35.78,Texcoco Blaine 45454 73046,Facultad de Quimica,2011-07-09
651,TJMB951209MJNPKH82,RDGW961222IG9,3538,13:50:21,37.95,Texcoco Moland 12 80726,Facultad de Ciencias,2008-05-03
652,LWPT791108HBKRSV67,KZYI861228KO1,3281,14:36:43,32.12,Texcoco Sycamore 352 53650,Facultad de Musica,2014-06-29
653,ZYGA991009HJKBGI57,OWLI821218TR2,2491,13:36:23,9.61,Texcoco Summit 8 55405,Facultad de Quimica,2018-09-20
654,QPAH981129HVHEFA21,ZYGK951229DC6,6119,14:11:12,34.31,Texcoco Brickson Park 8366 82089,Facultad de Quimica,2008-07-15
655,DTYC631218MZIQDM87,WECP981229QE2,8505,14:08:35,38.33,Texcoco Continental 43 21045,Facultad de Ciencias,2010-09-02
656,RBQP991219MNCEJQ04,BXKC991019RN4,1543,14:57:06,33.26,Texcoco Novick 5152 15108,Facultad de Ciencias,2013-07-04
657,TYMJ970929MFISDW33,GHCI931209BD6,2032,13:29:07,37.46,Texcoco Kensington 97650 55817,Facultad de Quimica,2013-09-27
658,NTMZ660308HPQHIS74,VFQO881209GM9,1043,14:39:50,16.44,Texcoco Lyons 36427 53556,Facultad de Quimica,2014-04-20
659,USVJ761116HHPLVS08,LYEM870117SO0,6750,14:47:06,7.83,Texcoco Corscot 9889 75051,Facultad de Quimica,2008-12-17
660,HCYQ611129HSDCFG94,KRBD901118SF9,1951,13:51:54,27.74,Texcoco Springs 41739 94766,Facultad de Ciencias,2008-05-08
661,IFOR620909HAHZUD17,MKFZ961019VK7,8295,13:16:02,10.89,Texcoco Esch 20 10487,Facultad de Ciencias,2012-02-27
662,WISZ851127MEJDFM15,KWZE961117OD2,2975,14:58:58,40.54,Texcoco Sutteridge 1 25710,Facultad de Ciencias,2009-10-08
663,TNXE930818HIEPMQ09,GXUH601109AL2,4103,13:56:36,34.34,Texcoco Mallory 31 67662,Facultad de Ciencias,2010-01-08
664,NWVE911227HFDHTR95,FXZD931229UY3,7601,14:52:59,44.03,Texcoco Carioca 16 61996,Facultad de Ciencias,2009-10-08
665,AFCD671029MQJETV80,HFWP611209AM7,4176,13:30:59,20.22,Coyoacan Schurz 781 61198,Facultad de Ciencias,2017-10-14
666,AZHI841209HBLIFR26,YTJA601227DR6,2688,13:25:04,32.62,Tlahuac Warbler 6417 83378,Facultad de Psicologia,2018-04-25
667,BGAR941224MPGSRT26,MFPB611029TU5,5721,14:43:08,27.52,Iztapalapa Loeprich 2 50656,Facultad de Ciencias,2012-06-11
668,JQIC971228HXJDYV09,SJPT991229SJ1,6452,14:04:59,39.21,Cuajimalpa Truax 40557 79242,Facultad de Psicologia,2012-10-29
669,NHIV711217HTXBIK02,KQMG871129YS5,2408,13:58:41,22.17,Benito Juarez Holmberg 32 12155,Facultad de Ciencias,2011-06-26
670,CJLU960709HUKFJY74,UBTG851019CG2,6477,13:01:07,18.53,Tlalpan Lakewood 6308 22717,Facultad de Quimica,2013-03-10
671,NBTK831119HQATJK75,ANRT621229AJ2,6654,14:05:55,8.61,Cuahutemoc Ohio 76043 66226,Facultad de Ciencias,2008-09-11
672,CIHO801228HIWTXY91,FVCE881208MH5,6334,13:14:20,36.53,Gustavo A. Madero Londonderry 748 57162,Facultad de Ciencias,2014-05-13
673,YVDN951229HINTDP03,QFHX630808HO1,1866,14:47:22,13.41,Venustiano Carranza Moulton 1 28714,Facultad de Odontologia,2008-04-20
674,VCIQ801229HNGTQY72,LHSW790716BH7,7238,14:39:41,39.09,Miguel Hidalgo Northland 93 38940,Facultad de Quimica,2017-06-09
675,EWSF881029HXBUTM33,FOJV910619GN6,2299,13:04:26,26.09,Iztacalco Stang 8789 20215,Facultad de Odontologia,2017-02-11
676,RGEU701229HAWLDB34,GCUV991207FB5,2595,14:18:28,43.11,Azcapotzalco Colorado 7 17661,Facultad de Ciencias,2012-01-14
677,YNFA801208HNJYWG87,UJYZ821218DW2,3272,14:32:04,2.97,Xochimilco Service 4 59250,Facultad de Ciencias,2014-03-16
678,KYZH901219MYPTBD31,YEDM871208CV4,3558,14:28:44,31.25,Xochimilco New Castle 55855 50040,Facultad de Quimica,2015-06-27
679,OTYR901229HDJAEB70,XQOC881229ZM9,4525,14:53:49,15.18,Xochimilco Shoshone 1 26858,Facultad de Ciencias,2012-11-09
680,TUXC991109MOCXAW51,FLWZ721009PT1,3868,13:47:09,33.69,Xochimilco Center 1 61256,Facultad de Ciencias,2012-06-24
681,WHYX821209HOMRJA07,GKVB861108UW2,7810,13:18:16,14.23,Xochimilco Warrior 7393 32276,Facultad de Ciencias,2015-11-23
682,HSCG870927HNYZJH13,WKQA901229HE5,9283,14:29:08,16.7,Xochimilco Shelley 36 10421,Facultad de Quimica,2018-08-07
683,YMBU921129MVGXMR83,HWUY851208VK4,1712,13:07:50,19.71,Xochimilco Pawling 8 92852,Facultad de Ciencias,2018-03-17
684,ZLCD781227HDSUBA03,SXGT921109YO1,6489,13:22:52,26.75,Xochimilco Clemons 6 51188,Facultad de Ciencias,2008-11-27
685,NBKR891221HFQSIT12,YIWV951219ND8,5516,13:06:33,43.54,Xochimilco Spenser 73 83575,Facultad de Odontologia,2009-12-13
686,DSFX941229MXARPL71,KDRB990917AL6,4485,14:50:35,13.27,Xochimilco Lindbergh 58201 42338,Facultad de Ciencias,2017-04-18
687,KLCU911228HGKZDY85,FESN901219FK2,6798,13:19:26,0.82,Xochimilco Maywood 8 48997,Facultad de Quimica,2015-10-30
688,OISY681207HFBRJM08,LBJO971119RK5,6537,14:44:30,40.61,Nezahualcoyotl Nelson 51 86890,Facultad de Psicologia,2010-09-24
689,PEUQ741208HNOEUG60,TPRW940927VM3,6324,14:52:57,0.67,Nezahualcoyotl Eliot 9 31194,Facultad de Ciencias,2008-04-02
690,FHUQ731019MIQCYV98,GDHO871104LT7,9632,13:13:50,0.63,Nezahualcoyotl Sugar 8218 74940,Facultad de Quimica,2014-12-13
691,RZDP991209MIWKBM47,MASU971219ZP0,1528,13:41:52,15.77,Nezahualcoyotl Raven 36 92475,Facultad de Ciencias,2013-05-29
692,AKZQ651019MKFXHA54,SJDU921225GV6,7349,14:44:50,29.53,Nezahualcoyotl Mitchell 780 47540,Facultad de Ciencias,2014-05-18
693,WNIH721212HXQTJV43,RVGN941219DQ6,8919,13:28:59,21.1,Nezahualcoyotl Columbus 7 91908,Facultad de Ciencias,2009-10-01
694,VWGH891218HYVSGF08,TFOK981027VQ9,2596,14:06:56,32.79,Nezahualcoyotl Hauk 8883 77980,Facultad de Psicologia,2011-03-23
695,FBWM991229MLZOBC41,BZNR881229ZO9,1669,14:55:23,28.12,Nezahualcoyotl Bultman 148 15815,Facultad de Medicina,2013-01-25
696,NUYO641219MNDCOX77,MJWI861229CP2,1252,14:20:54,19.56,Nezahualcoyotl Springs 71 61443,Facultad de Psicologia,2012-03-29
697,KGSH981108MUSWCB17,ZIXR801027NI8,5526,14:05:30,11.42,Nezahualcoyotl Carpenter 219 12417,Facultad de Musica,2012-04-25
698,ZTLX961229HBUJRP04,SROF941225QA9,3667,14:22:40,12.62,Nezahualcoyotl Shoshone 87111 55810,Facultad de Psicologia,2017-07-24
699,DWZB931009HCUBQT26,MWCO721229AY0,2090,14:10:09,44.3,Nezahualcoyotl Maryland 11 39222,Facultad de Psicologia,2009-04-07
700,PONK841209HQBVMK44,OXZH691207IS1,9546,13:38:26,37.28,Nezahualcoyotl Cherokee 5 52837,Facultad de Psicologia,2018-07-28
701,NXJL661209MVMBSD40,BRXL961227TG2,9976,13:40:07,20.33,Nezahualcoyotl Messerschmidt 8 49244,Facultad de Ciencias,2017-07-05
702,TEJN911118HLUYGD34,KPZB931006RB2,5651,13:29:47,7.33,Nezahualcoyotl Marcy 6 27016,Facultad de Ciencias,2017-04-06
703,VTAU681229MULWZV53,PHTO870918EY5,1888,14:59:34,33.12,Nezahualcoyotl Clove 13 68757,Facultad de Ciencias,2018-01-24
704,YZQP670728MYCUVM28,QFLU981107YC0,1389,14:40:15,18.92,Nezahualcoyotl Macpherson 283 71763,Facultad de Musica,2017-07-19
705,MOSE840819HBKOIW61,HWXJ961227CJ4,8330,13:50:39,25.99,Nezahualcoyotl Northport 5 94016,Facultad de Ciencias,2009-10-16
706,CVOW871128MGMXRL71,PYUO701128MO7,2587,14:02:07,17.24,Nezahualcoyotl Logan 83648 21508,Facultad de Musica,2014-12-13
707,TDZW961208MMPVED89,WLSU971227GF9,9574,13:56:29,16.52,Nezahualcoyotl Maple 849 59431,Facultad de Ciencias,2017-01-07
708,KITY851128HDLYIS80,VYXT841229KB6,9077,13:28:23,41.23,Nezahualcoyotl Canary 50 97740,Facultad de Ciencias,2012-04-04
709,UQHR801228MAEBJO55,KYIZ691209AT0,9099,14:29:57,27.42,Nezahualcoyotl Prairie Rose 5936 54625,Facultad de Musica,2016-09-09
710,TWKR891114MKXSFE25,VNRH881226AF5,1111,14:19:36,27.36,Nezahualcoyotl American 43103 42241,Facultad de Ciencias,2017-11-29
711,ECWP921105HNFUDG46,DVYG941219OQ7,2078,13:16:53,2.19,Nezahualcoyotl Anthes 306 12664,Facultad de Quimica,2013-01-28
712,INGL691129MKMTUV92,RXGQ981109EF8,2046,14:34:09,36.92,Nezahualcoyotl Waxwing 941 57949,Facultad de Psicologia,2016-01-07
713,ZCWR731209HVFBTI41,PSBU831218OL2,1860,14:10:35,9.11,Nezahualcoyotl Dryden 4 65422,Facultad de Odontologia,2018-11-26
714,ACYT960916MQKXJY01,MTBA801208ZB1,7439,14:25:10,18.07,Nezahualcoyotl Lunder 924 21165,Facultad de Quimica,2017-12-07
715,NKDE751229HBXIMA74,RTSY871118ER0,4140,14:19:14,15.53,Nezahualcoyotl Troy 350 59141,Facultad de Psicologia,2008-07-26
716,CSFI921225HKYNHR61,NRPL991219VZ4,8128,13:36:39,27.04,Nezahualcoyotl Jana 10230 41081,Facultad de Quimica,2015-01-23
717,NQXF830919HIUJVN47,ZUWC861108ZT6,3132,13:14:18,26.89,Nezahualcoyotl Forest Dale 37078 46731,Facultad de Ciencias,2014-08-17
718,NTZH901128HNXCLG89,OZNC830929QA1,8067,13:22:13,25.05,Nezahualcoyotl Golf View 51 17072,Facultad de Quimica,2014-03-01
719,VIQU921028MRGCAX86,GOMF961119BY5,6783,13:03:54,4.3,Nezahualcoyotl Almo 4 36023,Facultad de Ciencias,2013-09-06
720,FROL871229MIRYZK94,BRIZ961219UJ5,6722,14:45:58,44.45,Nezahualcoyotl Manitowish 48 32932,Facultad de Quimica,2010-11-18
721,WBTS921026HMILJS55,SBJV961219ND1,7161,13:01:21,11,Nezahualcoyotl Waywood 0 53906,Facultad de Quimica,2014-05-01
722,ZTUL761119HIDNVC40,CTEA821228MY7,3365,13:06:22,8.46,Nezahualcoyotl Debs 2659 29726,Facultad de Ciencias,2011-01-28
723,FMLV711226HODQSI59,UBMK931229DX4,3839,14:26:56,3.14,Nezahualcoyotl Brentwood 10880 99449,Facultad de Medicina Veterinaria y Zootecnia,2015-07-18
724,UIEN961219HUWHLK53,MWAO911217BO4,1594,14:11:30,27.82,Nezahualcoyotl Dixon 891 89797,Facultad de Psicologia,2008-07-28
725,VSMH991219MRTXKE68,XZLY981108EF6,3600,14:04:13,36.67,Nezahualcoyotl Trailsway 4 77690,Facultad de Psicologia,2013-11-06
726,TAZX811118HFCYMA06,NITF901213TC5,8421,13:43:40,3.89,Nezahualcoyotl Union 3966 10444,Facultad de Ciencias,2008-08-10
727,DLTK821226MBCEZH39,OIBY951126TP0,9385,14:22:31,1.08,Nezahualcoyotl Butterfield 634 59453,Facultad de Ciencias,2018-09-02
728,ZEIY911208HRFHIG43,WRIN981109JR5,9466,14:00:16,42.07,Nezahualcoyotl Dorton 9539 28143,Facultad de Quimica,2014-04-13
729,EFTS941127MLEYIA39,BREY941029EV4,4407,13:22:15,22,Nezahualcoyotl Lyons 16 47744,Facultad de Quimica,2018-10-14
730,KATZ641229MSGRVE67,ZAFW671229ZE8,5199,13:22:36,4.1,Nezahualcoyotl Talmadge 3932 85032,Facultad de Ciencias,2008-11-09
731,KDJQ950918MOSKFP40,SIGJ990927JL3,7213,14:17:11,2.74,Nezahualcoyotl Arkansas 9063 31838,Facultad de Ciencias,2009-05-22
732,CNKE811218HRUGTN20,SCOW961229JF2,4956,14:44:02,20.92,Nezahualcoyotl Mosinee 8693 33652,Facultad de Ciencias,2018-11-21
733,NLQU950918MIPTHB57,PXML681219PX0,8008,13:52:43,21.1,Nezahualcoyotl Mesta 28971 24765,Facultad de Ciencias,2015-03-10
734,FXTW841024MKXGFC42,SCDB761226TU2,3297,13:16:25,22.76,Nezahualcoyotl Green 83191 55470,Facultad de Psicologia,2011-10-18
735,TWSB921129HSPOYW12,WTCD941228ZH4,6141,13:43:57,44.42,Nezahualcoyotl Kedzie 48202 59097,Facultad de Ciencias,2010-03-02
736,QLYM931228HWDUBJ85,BUOM901028SE8,4582,13:11:30,15.77,Nezahualcoyotl Dottie 34 37199,Facultad de Ciencias,2016-05-01
737,FEXU810608HTVYXD15,MZBN921209PD7,3001,13:16:05,2.32,Nezahualcoyotl Canary 137 57933,Facultad de Quimica,2016-08-19
738,AQWL911129MWDROI15,KEGU981221BA8,7476,13:45:54,28.82,Nezahualcoyotl Kings 28197 36305,Facultad de Ciencias,2016-12-28
